date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:14	22910/22910	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:36%20GMT	https://w.ladicdn.com/s500x500/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060017-2cb5h.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s500x500/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060017-2cb5h.jpg	(from https://www.michaonsol.com/)
22:55:14	22910/22910	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:36%20GMT	https://w.ladicdn.com/s750x750/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060239-9ck26.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s750x750/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060239-9ck26.jpg	(from https://www.michaonsol.com/)
22:55:15	35567/35567	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/30f73e10450b9e685f028031296f6ee8-20240506060656-oy6lu.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/30f73e10450b9e685f028031296f6ee8-20240506060656-oy6lu.jpg	(from https://www.michaonsol.com/)
22:55:15	2043043/2043043	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:23:15%20GMT	https://w.ladicdn.com/s700x1800/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s700x1800/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	(from https://www.michaonsol.com/)
22:55:15	25575/25575	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/18b954cfca7afc1dfb893ff1099947d1-20240506060656-3h0_m.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/18b954cfca7afc1dfb893ff1099947d1-20240506060656-3h0_m.jpg	(from https://www.michaonsol.com/)
22:55:15	24972/24972	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/bbc6dab6104f9e887faa427357f93254-20240506060656-18aly.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/bbc6dab6104f9e887faa427357f93254-20240506060656-18aly.jpg	(from https://www.michaonsol.com/)
22:55:15	671326/671326	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:23:05%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1-20240604012055-ystbt.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1-20240604012055-ystbt.png	(from https://www.michaonsol.com/)
22:55:16	27529/27529	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/fd05fd4cb6eec8f1ac0ad2d8dff9df4f-20240506060656-ak_p1.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/fd05fd4cb6eec8f1ac0ad2d8dff9df4f-20240506060656-ak_p1.jpg	(from https://www.michaonsol.com/)
22:55:16	590677/590677	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:44:35%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1r-20240604012054-9arbp.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1r-20240604012054-9arbp.png	(from https://www.michaonsol.com/)
22:55:16	28683/28683	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/64264fc015efd6d0b3ae74f43803daed-20240506060656-pqmc-.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/64264fc015efd6d0b3ae74f43803daed-20240506060656-pqmc-.jpg	(from https://www.michaonsol.com/)
22:55:16	592562/592562	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:52:58%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1hg-20240604013603-xucpr.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1hg-20240604013603-xucpr.png	(from https://www.michaonsol.com/)
22:55:16	43759/43759	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/photo_2024-05-06_12-52-24-20240506060852-xzxmf.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/photo_2024-05-06_12-52-24-20240506060852-xzxmf.jpg	(from https://www.michaonsol.com/)
22:55:17	41782/41782	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/cc55b5e483858982126f885e5598af2e-20240506060852-mnejj.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/cc55b5e483858982126f885e5598af2e-20240506060852-mnejj.jpg	(from https://www.michaonsol.com/)
22:55:17	38097/38097	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/ef5f74af3c518becc5c0ac6bc6b894ca-20240506060852-82-xx.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/ef5f74af3c518becc5c0ac6bc6b894ca-20240506060852-82-xx.jpg	(from https://www.michaonsol.com/)
22:55:17	38752/38752	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/348bf4d53eed86bf3022c078cf507e12-20240506060852-4mkfl.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/348bf4d53eed86bf3022c078cf507e12-20240506060852-4mkfl.jpg	(from https://www.michaonsol.com/)
22:55:17	1386993/1386993	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:44:37%20GMT	https://w.ladicdn.com/s700x1450/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s700x1450/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	(from https://www.michaonsol.com/)
22:55:18	467189/467189	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:44:34%20GMT	https://w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1-20240604011301-kdopg.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1-20240604011301-kdopg.png	(from https://www.michaonsol.com/)
22:55:18	367769/367769	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:44:35%20GMT	https://w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1f-20240604011301-8mn3c.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1f-20240604011301-8mn3c.png	(from https://www.michaonsol.com/)
22:55:18	27884/27884	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:44:34%20GMT	https://w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-20240604011300-7o1jg.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-20240604011300-7o1jg.jpg	(from https://www.michaonsol.com/)
22:55:18	462794/462794	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:44:34%20GMT	https://w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1gf-20240604011301-k0rst.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1gf-20240604011301-k0rst.png	(from https://www.michaonsol.com/)
22:55:18	60856/60856	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:44:35%20GMT	https://w.ladicdn.com/s450x400/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-20240604011301-bpr-4.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x400/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-20240604011301-bpr-4.jpg	(from https://www.michaonsol.com/)
22:55:19	289354/289354	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:44:35%20GMT	https://w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1-20240604011640-j835v.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665c96a247c8533b93b0aa33_taj-mahal1-1-20240604011640-j835v.png	(from https://www.michaonsol.com/)
22:55:19	369765/369765	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:32%20GMT	https://w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1r-20240604011640-sxlk6.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665d898780a93e7b69e95bbe_timesquare-1r-20240604011640-sxlk6.png	(from https://www.michaonsol.com/)
22:55:19	191958/191958	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:04:00%20GMT	https://w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665c9690270b42c303de9dd4_eifell1-1-20240604011640-lk659.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665c9690270b42c303de9dd4_eifell1-1-20240604011640-lk659.png	(from https://www.michaonsol.com/)
22:55:19	384668/384668	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:31%20GMT	https://w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1-20240604011640-1iv5q.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s800x800/63b3d7bebcd4e8001229d39c/665c96a2536e72268349548f_yankee1-1-20240604011640-1iv5q.png	(from https://www.michaonsol.com/)
22:55:20	434000/434000	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:04:01%20GMT	https://w.ladicdn.com/s1050x800/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-1-20240604011640-calcb.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s1050x800/63b3d7bebcd4e8001229d39c/dau-truong-la-ma-1-20240604011640-calcb.png	(from https://www.michaonsol.com/)
22:55:20	570017/570017	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2002:16:31%20GMT	https://w.ladicdn.com/s800x1050/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-1-20240604011640-kwl1w.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s800x1050/63b3d7bebcd4e8001229d39c/lonely-planet1-1357571871-1-20240604011640-kwl1w.png	(from https://www.michaonsol.com/)
22:55:20	1480563/1480563	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:44:37%20GMT	https://w.ladicdn.com/s700x1500/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s700x1500/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	(from https://www.michaonsol.com/)
22:55:20	35070/35070	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/4568c98faa524bffeebc881f65f0dde3-20240506060852-rwddi.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x600/63b3d7bebcd4e8001229d39c/4568c98faa524bffeebc881f65f0dde3-20240506060852-rwddi.jpg	(from https://www.michaonsol.com/)
22:55:20	35707/35707	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:44:37%20GMT	https://w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/5f7829afd8069a06c3f83ce9f03a1217-20240506060851-s6mcv.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x650/63b3d7bebcd4e8001229d39c/5f7829afd8069a06c3f83ce9f03a1217-20240506060851-s6mcv.jpg	(from https://www.michaonsol.com/)
22:55:20	40672/40672	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2007:01:52%20GMT	https://w.ladicdn.com/s600x700/63b3d7bebcd4e8001229d39c/481b173872665c54bfd66e26f0d521d6-20240506061255-hsogz.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s600x700/63b3d7bebcd4e8001229d39c/481b173872665c54bfd66e26f0d521d6-20240506061255-hsogz.jpg	(from https://www.michaonsol.com/)
22:55:21	28920/28920	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:53:58%20GMT	https://w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060017-2cb5h.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s450x450/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060017-2cb5h.jpg	(from https://www.michaonsol.com/)
22:55:21	22910/22910	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:53:58%20GMT	https://w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060239-9ck26.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s650x650/63b3d7bebcd4e8001229d39c/afda8c3498775702d66a658eeea93186-20240506060239-9ck26.jpg	(from https://www.michaonsol.com/)
22:55:21	915273/915273	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:01%20GMT	https://w.ladicdn.com/s700x1150/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s700x1150/63b3d7bebcd4e8001229d39c/cheese-pattern-background-1-1-20240604004800-vo0kt.png	(from https://www.michaonsol.com/)
22:55:21	23054/23054	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/30f73e10450b9e685f028031296f6ee8-20240506060656-oy6lu.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/30f73e10450b9e685f028031296f6ee8-20240506060656-oy6lu.jpg	(from https://www.michaonsol.com/)
22:55:21	23219/23219	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/18b954cfca7afc1dfb893ff1099947d1-20240506060656-3h0_m.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/18b954cfca7afc1dfb893ff1099947d1-20240506060656-3h0_m.jpg	(from https://www.michaonsol.com/)
22:55:22	22562/22562	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/bbc6dab6104f9e887faa427357f93254-20240506060656-18aly.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/bbc6dab6104f9e887faa427357f93254-20240506060656-18aly.jpg	(from https://www.michaonsol.com/)
22:55:22	341161/341161	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:01%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1-20240604012055-ystbt.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1-20240604012055-ystbt.png	(from https://www.michaonsol.com/)
22:55:22	24829/24829	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:01%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/fd05fd4cb6eec8f1ac0ad2d8dff9df4f-20240506060656-ak_p1.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/fd05fd4cb6eec8f1ac0ad2d8dff9df4f-20240506060656-ak_p1.jpg	(from https://www.michaonsol.com/)
22:55:22	309333/309333	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:53:59%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1r-20240604012054-9arbp.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1r-20240604012054-9arbp.png	(from https://www.michaonsol.com/)
22:55:22	24076/24076	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/64264fc015efd6d0b3ae74f43803daed-20240506060656-pqmc-.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x400/63b3d7bebcd4e8001229d39c/64264fc015efd6d0b3ae74f43803daed-20240506060656-pqmc-.jpg	(from https://www.michaonsol.com/)
22:55:23	373278/373278	---MCZ	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1hg-20240604013603-xucpr.png	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/photo_2024-06-04_07-31-20-1hg-20240604013603-xucpr.png	(from https://www.michaonsol.com/)
22:55:23	23916/23916	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:01%20GMT	https://w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/photo_2024-05-06_12-52-24-20240506060852-xzxmf.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/photo_2024-05-06_12-52-24-20240506060852-xzxmf.jpg	(from https://www.michaonsol.com/)
22:55:23	25629/25629	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/cc55b5e483858982126f885e5598af2e-20240506060852-mnejj.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/cc55b5e483858982126f885e5598af2e-20240506060852-mnejj.jpg	(from https://www.michaonsol.com/)
22:55:23	23420/23420	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:00%20GMT	https://w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/ef5f74af3c518becc5c0ac6bc6b894ca-20240506060852-82-xx.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/ef5f74af3c518becc5c0ac6bc6b894ca-20240506060852-82-xx.jpg	(from https://www.michaonsol.com/)
22:55:23	23840/23840	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202024%2001:54:01%20GMT	https://w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/348bf4d53eed86bf3022c078cf507e12-20240506060852-4mkfl.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/https___www.michaonsol.com_/w.ladicdn.com/s400x450/63b3d7bebcd4e8001229d39c/348bf4d53eed86bf3022c078cf507e12-20240506060852-4mkfl.jpg	(from https://www.michaonsol.com/)
